MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H020108,2009-02-24,2009,2,24,30.4,7.71,44.0,12.11,0.3339480301760268,0.2615255658005029,0.601,0.0559,0.6624161073825503,0.4038999999999999,0.169975,0.0101869999999999,0.1635088,0.1085469,6.73,4.283256880733945
Cambodia,H020108,2009-10-22,2009,10,22,29.4,6.25,8.500000000000036,10.6,0.4968280467445742,0.2404006677796327,0.1849,0.0477,0.6788685524126455,0.14342,0.1728651,0.0321371,0.0457835,0.0346866,7.916704994509977,2.784641068447412
Cambodia,H020108,2009-12-22,2009,12,22,28.2,6.83,14.000000000000052,9.57,0.3465560165975104,0.3405809128630706,0.2727,0.03985,0.7096345514950166,0.1050799999999999,0.1924136,0.019,0.2564133,0.0569082,4.955122097132615,5.639528354856822
Cambodia,H020108,2010-02-21,2010,2,21,28.2,6.95,16.0,9.98,0.3477102414654455,0.1838467943380516,0.3823,0.041,0.4991150442477876,0.2698,0.143393,0.1632916,0.0925204,0.1092416,3.959352069575249,5.0129140932060645
Cambodia,H020108,2010-10-24,2010,10,24,28.9,7.2,9.499999999999991,9.32,0.363877381938691,0.2386081193040596,0.20465,0.0471,0.7157270029673591,0.038624,0.1704848,0.0789064,0.0160678,0.070716,7.908492631896596,2.221234018899389
Cambodia,H020108,2010-12-21,2010,12,21,29.0,7.34,17.5,10.83,0.4114285714285715,0.2272653061224489,0.4210784,0.04705,0.6868020304568527,0.1512921751615219,0.2359099,0.03845692,0.0913829,0.0632975,4.82171693139134,6.463815789473683
Cambodia,H020108,2011-02-26,2011,2,26,28.2,7.16,242.0,9.98,0.2263027295285359,0.2580645161290322,0.3823,0.041,0.488135593220339,0.2168106834249803,0.246163,0.1726365,0.258384,0.1092416,6.3951856780224725,6.27505330490405
Cambodia,H020108,2011-08-29,2011,8,29,29.4,6.9,16.000000000000043,14.12,0.6540145985401462,0.2725060827250608,0.316176,0.0842551,0.9170886075949366,0.1467625899280575,0.3311296,0.0567897999999999,0.025,0.08573,7.5157623145943955,1.580952380952381
Cambodia,H020108,2011-10-30,2011,10,30,31.0,6.67,16.999999999999932,10.68,0.450604351329573,0.2765511684125705,0.2610471,0.0457423,0.7804580152671754,0.124774936982355,0.1992432,0.0391443999999999,0.0240799999999999,0.0363163999999999,4.7584169061863895,2.282643739924771
Cambodia,H020108,2011-12-28,2011,12,28,27.3,6.92,11.999999999999927,8.2,0.3211538461538462,0.1673076923076923,0.231941,0.0566256,0.529837997054492,0.1107236268526591,0.1512991999999999,0.0208299999999999,0.0826712,0.0203276999999999,7.256791722981891,6.349315068493149
Cambodia,H020108,2012-01-24,2012,1,24,28.4,7.1,20.000000000000018,8.59,0.296826688364524,0.1015459723352318,0.3847,0.041,0.57,0.104215456674473,0.175,0.0462601,0.04162902,0.0554942,6.183852128987527,6.332622601279318
Cambodia,H020108,2012-02-24,2012,2,24,31.2,7.21,50.00000000000004,8.23,0.3356913183279742,0.2180064308681672,0.2175,0.0398,0.5593700787401574,0.1792268645060523,0.0244289999999999,0.0252324999999999,0.0553447799999999,0.1040915999999999,8.680242901895765,6.27505330490405
Cambodia,H020108,2012-03-23,2012,3,23,31.2,6.9,175.99999999999991,8.21,0.2871966527196653,0.2389958158995816,0.2076,0.0402,0.5548799999999999,0.2153571428571428,0.0244289999999999,0.0475089,0.0746666,0.03605488,7.432465032890798,6.27505330490405
Cambodia,H020108,2012-08-23,2012,8,23,29.0,6.84,12.000000000000066,13.78,0.621498371335505,0.2814332247557001,0.3195201,0.0758698,0.9076433121019112,0.1632231404958677,0.3282664,0.069954,0.102983,0.08573,7.933577220661068,1.793952967525195
Cambodia,H020108,2012-09-25,2012,9,25,29.3,6.53,34.8,12.8,0.6543689320388348,0.1611650485436894,0.3685100806077099,0.0903084435422916,0.8140127388535034,0.196078431372549,0.2820219,0.18830417,0.0266642999999999,0.1429943,6.505862621895012,1.820333512641204
Cambodia,H020108,2012-10-22,2012,10,22,30.0,6.38,12.50000000000001,10.68,0.4378109452736319,0.2149253731343283,0.2814977848624687,0.0421018831275082,0.6333333333333334,0.1602564102564103,0.2272100999999999,0.0222166,0.0405356,0.0152341,4.989015305953571,3.535714285714287
Cambodia,H020108,2012-12-25,2012,12,25,29.0,6.58,8.000000000000021,7.08,0.1812745869394177,0.2152635719905587,0.2203776,0.074734,0.3921126760563379,0.098125085534419,0.2128264999999999,0.0235061,0.0415711999999999,0.0203276999999999,7.392075072551236,6.349315068493149
Cambodia,H020108,2013-01-24,2013,1,24,30.6,6.62,55.49999999999999,11.56,0.4700414937759336,0.3146887966804981,0.3818,0.0221,0.7881727574750832,0.1776798825256974,0.2196383999999999,0.07063,0.2387216,0.124775,8.69637925134101,6.596335369239311
Cambodia,H020108,2013-02-24,2013,2,24,31.0,6.95,188.0,10.76,0.4413575374901342,0.3371744277821623,0.2275,0.0368,0.7691612903225805,0.1444345380975241,0.2377288,0.0553817,0.1555142,0.18028,7.36910021208908,3.80071174377224
Cambodia,H020108,2013-03-24,2013,3,24,30.5,6.79,155.0,13.5,0.5331147540983606,0.4426229508196723,0.3819,0.0287,0.9698684210526316,0.183103448275862,0.2687706000000001,0.0437363,0.3009696,0.254559,6.040217942698433,7.7030567685589535
Cambodia,H020108,2013-06-22,2013,6,22,28.0,6.63,271.0,13.45,0.3808906882591092,0.3245344129554655,0.5428000000000001,0.0864,0.6934634146341466,0.2028529473463394,0.3928696,0.3077598,0.0836947999999999,0.3259576,6.796431382923823,1.9934210526315788
Cambodia,H020108,2013-07-23,2013,7,23,28.5,7.4,348.0,14.56,0.501923076923077,0.3499999999999998,0.588,0.0622,0.8454368932038834,0.2145369284876905,0.3926563999999999,0.3102979999999999,0.1198849999999999,0.3103416,8.0,6.358591248665956
Cambodia,H020108,2013-08-24,2013,8,24,29.7,7.07,348.0,10.17,0.4419535628502802,0.2939951961569256,0.3165,0.0409,0.7261935483870967,0.03685964181591,0.2317663999999999,0.3106079999999999,0.0934962,0.3183136,6.506453646904676,3.3906083244397003
Cambodia,H020108,2013-09-26,2013,9,26,29.5,6.85,59.00000000000002,10.54,0.4650120096076861,0.3305044035228182,0.236,0.0242,0.8082182985553773,0.1358197466937233,0.1947847999999999,0.047744,0.1478104,0.067796,7.164801491724422,1.4400000000000004
Cambodia,H020108,2013-10-27,2013,10,27,29.2,6.58,13.999999999999984,9.78,0.2755052546483427,0.2561034761519806,0.3875,0.0291,0.5197427652733119,0.3120134651798864,0.1608904,0.047726,0.0501789999999999,0.099146,7.157799557593606,5.942122186495178
Cambodia,H020108,2013-11-28,2013,11,28,29.2,6.85,59.49999999999997,4.2,0.1779210314262691,0.0638195004029009,0.1803,0.0158,0.2710679611650485,0.0629356007805966,0.0834599,0.0366464,0.0638744999999999,0.0583247999999999,6.498033422459895,4.123011664899258
Cambodia,H020108,2013-12-23,2013,12,23,25.3,6.55,34.0,4.3,0.1347436940602115,0.0917819365337672,0.1573,0.0242,0.2344093178036605,0.0872961017417749,0.1086728,0.0600632,0.0942617,0.1677706,7.887874830599808,3.5942338494394006
Cambodia,H020108,2014-01-24,2014,1,24,25.8,7.12,24.0,8.8522,0.304578313253012,0.2737349397590361,0.27955,0.031,0.556,0.1956521739130435,0.1917326999999999,0.1158937999999999,0.0829425999999999,0.0739518,6.053619342959588,4.067581837381205
Cambodia,H020108,2014-02-24,2014,2,24,28.2,7.2,83.00000000000001,6.95,0.2516129032258064,0.1819354838709677,0.25825,0.0315,0.4078048780487806,0.155997258396162,0.126241,0.0893361,0.1517205999999999,0.1274552,5.906361445698856,3.75846501128668
Cambodia,H020108,2014-03-24,2014,3,24,30.3,6.56,127.00000000000004,8.23,0.237085020242915,0.2876113360323887,0.261,0.0385,0.5089722675367047,0.2104539202200825,0.1694049,0.195437,0.0556796999999999,0.101071,4.107306606410368,4.572658772874062
Cambodia,H020108,2015-01-24,2015,1,24,29.3,7.024615384615385,52.99999999999999,9.327092307692308,0.3881518461538462,0.2028374615384615,0.3092346153846154,0.0345615384615384,0.659436461538462,0.1384163076923076,0.1442440769230769,0.01498,0.2110923999999999,0.04022,5.787056148148149,4.975119793103447
Cambodia,H020108,2015-02-24,2015,2,24,29.7,7.382068965517241,83.50000000000004,15.70103448275862,0.8009376206896553,0.3575612068965517,0.3290379310344828,0.0350931034482758,1.112764034482759,0.1336755862068965,0.2493796206896552,0.1571972999999999,0.1253846,0.1672671,5.830261814814815,4.798981724137931
Cambodia,H020108,2017-08-25,2017,8,25,29.7,7.07,348.0,15.1,0.732982,0.309,0.44096,0.06686,0.8625,0.293,0.28894,0.3106079999999999,0.0934962,0.10183136,6.506453646904676,3.3906083244397003
Cambodia,H020108,2017-09-22,2017,9,22,29.3,6.8,16.49999999999999,10.06,0.422738190552442,0.2113690952762209,0.3353825604557824,0.0737813326567187,0.748432055749129,0.1821230579700226,0.15,0.027323,0.0606119999999999,0.033236,8.55629347434415,3.846315789473683
Cambodia,H020108,2017-10-21,2017,10,21,30.0,7.06,35.00000000000003,11.64,0.4268391269199676,0.3026677445432497,0.33283903149505,0.0422912311276609,0.6940766550522649,0.179886,0.3020188,0.0386004,0.0627149999999999,0.0767409999999999,7.396345535567329,3.846315789473683
Cambodia,H020108,2017-11-23,2017,11,23,31.09,6.988,57.45,8.333,0.3777,0.2637,0.106253,0.0640745730982339,0.52607,0.0868,0.1871,0.09177677,0.3874868999999999,0.17844526,6.12,6.8695
Cambodia,H020108,2017-12-23,2017,12,23,27.7,7.335,40.69,9.78,0.37639716028928,0.2530945737912651,0.3436950034798535,0.0623496062693766,0.567992317557996,0.126354449893591,0.2805425946428571,0.1030941904761904,0.0850784285714285,0.1400371761904762,7.780374090972618,5.799433293103096
